arm_id,model_id,feature_family,outer_fold,config_id,mean_inner_rmse,worst_inner_rmse,complexity_rank
C110,lightgbm,full,O6,LGB_C01,0.5094441474893981,0.629917790264617,1.0
C110,lightgbm,metadata_only,O1,LGB_C02,0.44932501001832614,0.5092128528505049,2.0
C110,lightgbm,metadata_only,O2,LGB_C01,0.4472981759818068,0.5050532401055855,1.0
C110,lightgbm,metadata_only,O3,LGB_C01,0.4068499983447382,0.44539380594019473,1.0
C110,lightgbm,metadata_only,O4,LGB_C01,0.4407040004459746,0.4930094882033494,1.0
C110,lightgbm,metadata_only,O5,LGB_C01,0.43319259060281157,0.4930094882033494,1.0
C110,lightgbm,metadata_only,O6,LGB_C01,0.526970159866753,0.6650414149862036,1.0
C110,lightgbm,weather_only,O1,LGB_C04,0.4557949927534717,0.5163058848944133,4.0
C110,lightgbm,weather_only,O2,LGB_C02,0.4474228559775783,0.5115520594126325,2.0
C110,lightgbm,weather_only,O3,LGB_C03,0.40019527924624887,0.426933772453212,3.0
C110,lightgbm,weather_only,O4,LGB_C03,0.42695697553938605,0.486437416878453,3.0
C110,lightgbm,weather_only,O5,LGB_C03,0.423707796787622,0.486437416878453,3.0
C110,lightgbm,weather_only,O6,LGB_C01,0.5101280914746441,0.6238899576500934,1.0
C110,linear_shrinkage,full,O1,LIN_C04,0.44697375307006104,0.5057163265698469,4.0
C110,linear_shrinkage,full,O2,LIN_C02,0.4444936709872367,0.5064931389333154,2.0
C110,linear_shrinkage,full,O3,LIN_C01,0.4041255036591133,0.43844913068362723,1.0
C110,linear_shrinkage,full,O4,LIN_C01,0.4415211727397134,0.5001967930067304,1.0
C110,linear_shrinkage,full,O5,LIN_C04,0.43534611031458254,0.4950922345987151,4.0
C110,linear_shrinkage,full,O6,LIN_C04,0.5241179638861403,0.6544918132446795,4.0
C110,linear_shrinkage,metadata_only,O1,LIN_C01,0.44932501004953945,0.5092128533759293,1.0
C110,linear_shrinkage,metadata_only,O2,LIN_C04,0.447298176508256,0.5050532409612714,4.0
C110,linear_shrinkage,metadata_only,O3,LIN_C01,0.4068499984404849,0.4453938058601783,1.0
C110,linear_shrinkage,metadata_only,O4,LIN_C01,0.4407040003028912,0.49300948829053354,1.0
C110,linear_shrinkage,metadata_only,O5,LIN_C01,0.4331925906580383,0.49300948829053354,1.0
C110,linear_shrinkage,metadata_only,O6,LIN_C01,0.5269701597008473,0.6650414138863885,1.0
C110,linear_shrinkage,weather_only,O1,LIN_C04,0.4480528233842838,0.5057163103105724,4.0
C110,linear_shrinkage,weather_only,O2,LIN_C01,0.44563890098387304,0.5034947714986862,1.0
C110,linear_shrinkage,weather_only,O3,LIN_C03,0.4060334516697301,0.44480037513223764,3.0
C110,linear_shrinkage,weather_only,O4,LIN_C03,0.44305077849498886,0.49963893709642604,3.0
C110,linear_shrinkage,weather_only,O5,LIN_C04,0.4348948267088076,0.49512977900455446,4.0
C110,linear_shrinkage,weather_only,O6,LIN_C04,0.5241031062701299,0.6546129510452074,4.0
C111,catboost,full,O1,CAT_E12,0.43502837850324266,0.4835715491415266,12.0
C111,catboost,full,O2,CAT_E09,0.4285450992549024,0.48214813967197073,9.0
C111,catboost,full,O3,CAT_E10,0.3868353954335153,0.4220446928537138,10.0
C111,catboost,full,O4,CAT_E12,0.4187126651908158,0.46841847760073124,12.0
C111,catboost,full,O5,CAT_E11,0.4147521789039558,0.4745096161379772,11.0
C111,catboost,full,O6,CAT_E11,0.5046732874757582,0.6267633093069085,11.0
C111,catboost,metadata_only,O1,CAT_E09,0.44932500994360125,0.5092128532426191,9.0
C111,catboost,metadata_only,O2,CAT_E02,0.44729817642904673,0.5050532407322378,2.0
C111,catboost,metadata_only,O3,CAT_E01,0.40684999846013437,0.4453938060984057,1.0
C111,catboost,metadata_only,O4,CAT_E01,0.44070400036475976,0.49300948818455304,1.0
C111,catboost,metadata_only,O5,CAT_E04,0.4331925906009883,0.4930094881560839,4.0
C111,catboost,metadata_only,O6,CAT_E04,0.526970159765476,0.6650414143266044,4.0
C111,catboost,weather_only,O1,CAT_E09,0.4336637087885899,0.48556913919875766,9.0
C111,catboost,weather_only,O2,CAT_E09,0.4306676899469493,0.4864071482209183,9.0
C111,catboost,weather_only,O3,CAT_E11,0.3888621307390087,0.42362562205129806,11.0
C111,catboost,weather_only,O4,CAT_E09,0.42007806227190897,0.4736635679520753,9.0
C111,catboost,weather_only,O5,CAT_E07,0.41774975468524445,0.47357385502938976,7.0
C111,catboost,weather_only,O6,CAT_E05,0.5080575709898079,0.6268049302545117,5.0
C111,extra_trees,full,O1,ET_E10,0.4325291891275313,0.48437737097015277,10.0
C111,extra_trees,full,O2,ET_E10,0.4298800139573682,0.4808737897492984,10.0
C111,extra_trees,full,O3,ET_E03,0.39207252621071814,0.4253114546714917,3.0
C111,extra_trees,full,O4,ET_E03,0.4251252524685312,0.4734025837408555,3.0
C111,extra_trees,full,O5,ET_E03,0.4215587175216567,0.4734025837408555,3.0
C111,extra_trees,full,O6,ET_E03,0.5078603105819556,0.6355664981741433,3.0
C111,extra_trees,metadata_only,O1,ET_E01,0.4493250100495369,0.5092128533759248,1.0
C111,extra_trees,metadata_only,O2,ET_E12,0.4472981765082542,0.505053240961278,12.0
C111,extra_trees,metadata_only,O3,ET_E03,0.40684999844048125,0.44539380586017413,3.0
C111,extra_trees,metadata_only,O4,ET_E03,0.44070400030288864,0.4930094882905325,3.0
C111,extra_trees,metadata_only,O5,ET_E06,0.43319259065803745,0.4930094882905327,6.0
C111,extra_trees,metadata_only,O6,ET_E10,0.5269701597008457,0.6650414138863838,10.0
C111,extra_trees,weather_only,O1,ET_E02,0.4337054433036149,0.4885993294254105,2.0
C111,extra_trees,weather_only,O2,ET_E03,0.4312429873232511,0.4887649319516076,3.0
C111,extra_trees,weather_only,O3,ET_E03,0.39250990046838874,0.4256002829419542,3.0
C111,extra_trees,weather_only,O4,ET_E12,0.4238694933125922,0.47551780696779866,12.0
C111,extra_trees,weather_only,O5,ET_E12,0.4238716576303944,0.47551780696779866,12.0
C111,extra_trees,weather_only,O6,ET_E08,0.5131944192024974,0.6384359213517943,8.0
C111,hist_gradient_boosting,full,O1,HGB_E08,0.44522860231800715,0.5044893419912332,8.0
C111,hist_gradient_boosting,full,O2,HGB_E12,0.44110013837594647,0.48935668149289363,12.0
C111,hist_gradient_boosting,full,O3,HGB_E03,0.3969666284054007,0.4283070894279579,3.0
C111,hist_gradient_boosting,full,O4,HGB_E03,0.42534156969866815,0.48550948732467814,3.0
C111,hist_gradient_boosting,full,O5,HGB_E03,0.42406397177876093,0.48550948732467814,3.0
C111,hist_gradient_boosting,full,O6,HGB_E03,0.5100659354319486,0.6202140233029312,3.0
C111,hist_gradient_boosting,metadata_only,O1,HGB_E01,0.4493250100637202,0.5092128534844753,1.0
C111,hist_gradient_boosting,metadata_only,O2,HGB_E02,0.4472981764049533,0.5050532405505727,2.0
C111,hist_gradient_boosting,metadata_only,O3,HGB_E07,0.40684999849783793,0.4453938062218959,7.0
C111,hist_gradient_boosting,metadata_only,O4,HGB_E07,0.4407040003721306,0.49300948804434186,7.0
C111,hist_gradient_boosting,metadata_only,O5,HGB_E05,0.4331925906364326,0.493009488043393,5.0
C111,hist_gradient_boosting,metadata_only,O6,HGB_E05,0.526970159733083,0.6650414141546936,5.0
C111,hist_gradient_boosting,weather_only,O1,HGB_E08,0.4440205644380901,0.4960533664735353,8.0
C111,hist_gradient_boosting,weather_only,O2,HGB_E05,0.4423530593308483,0.48757972798098165,5.0
C111,hist_gradient_boosting,weather_only,O3,HGB_E03,0.3983036362834333,0.43114557359329436,3.0
C111,hist_gradient_boosting,weather_only,O4,HGB_E03,0.4259534758510573,0.4821437997946138,3.0
C111,hist_gradient_boosting,weather_only,O5,HGB_E03,0.4236573675419388,0.4821437997946138,3.0
C111,hist_gradient_boosting,weather_only,O6,HGB_E03,0.5091875152096237,0.6211614971683185,3.0
C111,lightgbm,full,O1,LGB_E06,0.4481690061141781,0.5010726694180268,6.0
C111,lightgbm,full,O2,LGB_E08,0.43740333224696587,0.4770596616545965,8.0
C111,lightgbm,full,O3,LGB_E04,0.3975813925483653,0.42583610774974867,4.0
C111,lightgbm,full,O4,LGB_E03,0.42580230842483946,0.483875038849665,3.0
C111,lightgbm,full,O5,LGB_E07,0.4242751694715956,0.4845602318028084,7.0
C111,lightgbm,full,O6,LGB_E10,0.5099902132871427,0.6260789913672582,10.0
C111,lightgbm,metadata_only,O1,LGB_E09,0.4493250098815764,0.5092128528691039,9.0
C111,lightgbm,metadata_only,O2,LGB_E04,0.4472981760113722,0.5050532401969222,4.0
C111,lightgbm,metadata_only,O3,LGB_E04,0.40684999829389906,0.44539380592399214,4.0
C111,lightgbm,metadata_only,O4,LGB_E04,0.4407040002979537,0.4930094879253663,4.0
C111,lightgbm,metadata_only,O5,LGB_E04,0.43319259042695685,0.4930094879253663,4.0
C111,lightgbm,metadata_only,O6,LGB_E04,0.5269701597590445,0.6650414150407657,4.0
C111,lightgbm,weather_only,O1,LGB_E02,0.4503038136309036,0.5058808280998393,2.0
C111,lightgbm,weather_only,O2,LGB_E04,0.4401893929920961,0.49747323611897887,4.0
C111,lightgbm,weather_only,O3,LGB_E04,0.39802123276644413,0.4240202328617491,4.0
C111,lightgbm,weather_only,O4,LGB_E03,0.42475716419256154,0.4831612746803198,3.0
C111,lightgbm,weather_only,O5,LGB_E03,0.42658227194632176,0.4831612746803198,3.0
C111,lightgbm,weather_only,O6,LGB_E07,0.5121253277279375,0.6319247061154234,7.0
C111,linear_shrinkage,full,O1,LIN_E10,0.44697375307006104,0.5057163265698469,10.0
C111,linear_shrinkage,full,O2,LIN_E03,0.4444936709872367,0.5064931389333154,3.0
C111,linear_shrinkage,full,O3,LIN_E01,0.4041175053781078,0.4383098199310645,1.0
C111,linear_shrinkage,full,O4,LIN_E12,0.4407040003028914,0.4930094882905343,12.0
C111,linear_shrinkage,full,O5,LIN_E12,0.43319259065803867,0.4930094882905343,12.0
C111,linear_shrinkage,full,O6,LIN_E11,0.5238605164360408,0.6569503321746082,11.0
C111,linear_shrinkage,metadata_only,O1,LIN_E01,0.44932501004953945,0.5092128533759293,1.0
C111,linear_shrinkage,metadata_only,O2,LIN_E06,0.447298176508256,0.5050532409612714,6.0
C111,linear_shrinkage,metadata_only,O3,LIN_E01,0.4068499984404848,0.4453938058601783,1.0
C111,linear_shrinkage,metadata_only,O4,LIN_E01,0.4407040003028911,0.49300948829053354,1.0
C111,linear_shrinkage,metadata_only,O5,LIN_E01,0.4331925906580383,0.49300948829053354,1.0
C111,linear_shrinkage,metadata_only,O6,LIN_E01,0.5269701597008473,0.6650414138863885,1.0
C111,linear_shrinkage,weather_only,O1,LIN_E10,0.4480528233842838,0.5057163103105724,10.0
C111,linear_shrinkage,weather_only,O2,LIN_E01,0.445637811654988,0.5034910879447296,1.0
C111,linear_shrinkage,weather_only,O3,LIN_E05,0.40591160531932263,0.44589912694376416,5.0
C111,linear_shrinkage,weather_only,O4,LIN_E12,0.4407040003028914,0.4930094882905343,12.0
C111,linear_shrinkage,weather_only,O5,LIN_E12,0.43319259065803867,0.4930094882905343,12.0
C111,linear_shrinkage,weather_only,O6,LIN_E11,0.5238605164360408,0.6569503321746082,11.0
C200,catboost,full,O1,CAT_C04,0.4382248153003103,0.4884716537520348,4.0
C200,catboost,full,O2,CAT_C03,0.42711240006559853,0.4778305843402845,3.0
C200,catboost,full,O3,CAT_C01,0.3957180883792529,0.4282397584213175,1.0
C200,catboost,full,O4,CAT_C01,0.4288211759975998,0.4791149218835771,1.0
C200,catboost,full,O5,CAT_C01,0.42468635262504995,0.4791149218835771,1.0
C200,catboost,full,O6,CAT_C01,0.5079893461806272,0.6290178283546364,1.0
C200,catboost,metadata_only,O1,CAT_C04,0.4493250099438901,0.5092128532422849,4.0
C200,catboost,metadata_only,O2,CAT_C04,0.4472981764354995,0.505053240723947,4.0
C200,catboost,metadata_only,O3,CAT_C01,0.4068499984791834,0.4453938061524009,1.0
C200,catboost,metadata_only,O4,CAT_C01,0.4407040003883879,0.4930094881524258,1.0
C200,catboost,metadata_only,O5,CAT_C01,0.43319259062028165,0.4930094881524258,1.0
C200,catboost,metadata_only,O6,CAT_C03,0.5269701597847392,0.6650414143622516,3.0
C200,catboost,weather_only,O1,CAT_C03,0.43632332910667354,0.4869926231297618,3.0
C200,catboost,weather_only,O2,CAT_C03,0.43076977601263305,0.48188422786723534,3.0
C200,catboost,weather_only,O3,CAT_C01,0.39630625082832927,0.43294573803106506,1.0
C200,catboost,weather_only,O4,CAT_C01,0.42886314906798223,0.47537058538835253,1.0
C200,catboost,weather_only,O5,CAT_C01,0.42519746648431705,0.47537058538835253,1.0
C200,catboost,weather_only,O6,CAT_C01,0.5082980388511352,0.6275748408849836,1.0
C200,extra_trees,full,O1,ET_C02,0.4446234885171892,0.4850476134697213,2.0
C200,extra_trees,full,O2,ET_C02,0.4213290765938574,0.4641419299330207,2.0
C200,extra_trees,full,O3,ET_C04,0.39340183115134447,0.42645466266394744,4.0
C200,extra_trees,full,O4,ET_C04,0.4279513269667352,0.4777920924963389,4.0
C200,extra_trees,full,O5,ET_C04,0.42600765140407865,0.4777920924963389,4.0
C200,extra_trees,full,O6,ET_C02,0.5071487996634999,0.6225480832649609,2.0
C200,extra_trees,metadata_only,O1,ET_C01,0.44932501004953695,0.5092128533759249,1.0
C200,extra_trees,metadata_only,O2,ET_C03,0.44729817650825315,0.5050532409612755,3.0
C200,extra_trees,metadata_only,O3,ET_C01,0.4068499984404816,0.4453938058601741,1.0
C200,extra_trees,metadata_only,O4,ET_C01,0.44070400030288887,0.4930094882905317,1.0
C200,extra_trees,metadata_only,O5,ET_C03,0.43319259065803833,0.4930094882905319,3.0
C200,extra_trees,metadata_only,O6,ET_C04,0.5269701597008437,0.665041413886377,4.0
C200,extra_trees,weather_only,O1,ET_C02,0.444798717027533,0.48808545910847884,2.0
C200,extra_trees,weather_only,O2,ET_C02,0.4254267793510305,0.47257966094234827,2.0
C200,extra_trees,weather_only,O3,ET_C04,0.3951763714078346,0.42556799389936417,4.0
C200,extra_trees,weather_only,O4,ET_C04,0.4270653240328714,0.47726279051760967,4.0
C200,extra_trees,weather_only,O5,ET_C04,0.4261236304340616,0.47726279051760967,4.0
C200,extra_trees,weather_only,O6,ET_C04,0.5098355461101787,0.6295009347099915,4.0
C200,hist_gradient_boosting,full,O1,HGB_C03,0.4270895734491509,0.4613954238208627,3.0
C200,hist_gradient_boosting,full,O2,HGB_C01,0.42683099807825303,0.45710421076682606,1.0
C200,hist_gradient_boosting,full,O3,HGB_C01,0.4049951914550367,0.43522672426219083,1.0
C200,hist_gradient_boosting,full,O4,HGB_C01,0.43904645091127065,0.490315837574444,1.0
C200,hist_gradient_boosting,full,O5,HGB_C01,0.4396197900991075,0.490315837574444,1.0
C200,hist_gradient_boosting,full,O6,HGB_C01,0.5144436864926283,0.6160684800777394,1.0
C200,hist_gradient_boosting,metadata_only,O1,HGB_C01,0.4493250100882102,0.5092128534769452,1.0
C200,hist_gradient_boosting,metadata_only,O2,HGB_C01,0.44729817641181757,0.5050532405852446,1.0
C200,hist_gradient_boosting,metadata_only,O3,HGB_C04,0.40684999850027775,0.44539380624606356,4.0
C200,hist_gradient_boosting,metadata_only,O4,HGB_C04,0.44070400037751517,0.4930094880271452,4.0
C200,hist_gradient_boosting,metadata_only,O5,HGB_C01,0.433192590656797,0.49300948806780925,1.0
C200,hist_gradient_boosting,metadata_only,O6,HGB_C01,0.5269701597425713,0.6650414141863702,1.0
C200,hist_gradient_boosting,weather_only,O1,HGB_C03,0.42661604758939947,0.46113309071919434,3.0
C200,hist_gradient_boosting,weather_only,O2,HGB_C01,0.4286299110037197,0.4650446947130844,1.0
C200,hist_gradient_boosting,weather_only,O3,HGB_C01,0.4042635710047932,0.435040969401999,1.0
C200,hist_gradient_boosting,weather_only,O4,HGB_C01,0.43810513658313827,0.4873287656311109,1.0
C200,hist_gradient_boosting,weather_only,O5,HGB_C01,0.43971415211431447,0.4873287656311109,1.0
C200,hist_gradient_boosting,weather_only,O6,HGB_C01,0.5135138384297201,0.6133447336625215,1.0
C200,lightgbm,full,O1,LGB_C02,0.42445809755646097,0.4681612298213181,2.0
C200,lightgbm,full,O2,LGB_C04,0.4276349924122367,0.45551120309257237,4.0
C200,lightgbm,full,O3,LGB_C01,0.4012609647309519,0.4357453989706832,1.0
C200,lightgbm,full,O4,LGB_C01,0.43640538431501946,0.49004937413960115,1.0
C200,lightgbm,full,O5,LGB_C01,0.43879977973791034,0.49004937413960115,1.0
C200,lightgbm,full,O6,LGB_C04,0.5134303804375845,0.6105346997119961,4.0
C200,lightgbm,metadata_only,O1,LGB_C02,0.4493250100183281,0.5092128528505081,2.0
C200,lightgbm,metadata_only,O2,LGB_C01,0.44729817598180993,0.5050532401055873,1.0
C200,lightgbm,metadata_only,O3,LGB_C01,0.40684999834474067,0.44539380594019684,1.0
C200,lightgbm,metadata_only,O4,LGB_C01,0.4407040004459751,0.4930094882033489,1.0
C200,lightgbm,metadata_only,O5,LGB_C01,0.433192590602812,0.4930094882033489,1.0
C200,lightgbm,metadata_only,O6,LGB_C01,0.5269701598667555,0.6650414149862102,1.0
C200,lightgbm,weather_only,O1,LGB_C04,0.42280624800955763,0.4733987170263845,4.0
C200,lightgbm,weather_only,O2,LGB_C03,0.4301382451727372,0.47170624366834046,3.0
C200,lightgbm,weather_only,O3,LGB_C03,0.4008891131737243,0.4374073970774994,3.0
C200,lightgbm,weather_only,O4,LGB_C03,0.4364030932166312,0.4878430349010926,3.0
C200,lightgbm,weather_only,O5,LGB_C04,0.4351395571580634,0.47326913191248565,4.0
C200,lightgbm,weather_only,O6,LGB_C04,0.5124408313216571,0.6211693845904334,4.0
C200,linear_shrinkage,full,O1,LIN_C01,0.437552423043896,0.4889554647010497,1.0
C200,linear_shrinkage,full,O2,LIN_C01,0.4403077119967745,0.49231139465447016,1.0
C200,linear_shrinkage,full,O3,LIN_C01,0.403261247568046,0.4503398542366738,1.0
C200,linear_shrinkage,full,O4,LIN_C04,0.44277374071084824,0.4876948379864406,4.0
C200,linear_shrinkage,full,O5,LIN_C04,0.4311271206818661,0.4876948379864406,4.0
C200,linear_shrinkage,full,O6,LIN_C04,0.5208310579841309,0.6528982445451875,4.0
C200,linear_shrinkage,metadata_only,O1,LIN_C01,0.44932501004953956,0.5092128533759293,1.0
C200,linear_shrinkage,metadata_only,O2,LIN_C03,0.44729817650825554,0.5050532409612738,3.0
C200,linear_shrinkage,metadata_only,O3,LIN_C01,0.4068499984404846,0.44539380586017824,1.0
C200,linear_shrinkage,metadata_only,O4,LIN_C01,0.4407040003028908,0.4930094882905326,1.0
C200,linear_shrinkage,metadata_only,O5,LIN_C01,0.4331925906580388,0.4930094882905326,1.0
C200,linear_shrinkage,metadata_only,O6,LIN_C01,0.5269701597008454,0.6650414138863812,1.0
C200,linear_shrinkage,weather_only,O1,LIN_C01,0.44291573162909675,0.49141565461201925,1.0
C200,linear_shrinkage,weather_only,O2,LIN_C02,0.446270646321186,0.4896526579241974,2.0
C200,linear_shrinkage,weather_only,O3,LIN_C04,0.4078640056036937,0.45502390406408727,4.0
C200,linear_shrinkage,weather_only,O4,LIN_C04,0.44183135963132464,0.4880235112598544,4.0
C200,linear_shrinkage,weather_only,O5,LIN_C03,0.4309045918034468,0.49006197148566605,3.0
C200,linear_shrinkage,weather_only,O6,LIN_C04,0.5206763759441202,0.6516604492197572,4.0
C201,catboost,full,O1,CAT_E10,0.43795940321236193,0.48784170527405324,10.0
C201,catboost,full,O2,CAT_E09,0.4227930509239562,0.4669758247177156,9.0
C201,catboost,full,O3,CAT_E07,0.39358641547554707,0.42281864358244875,7.0
C201,catboost,full,O4,CAT_E07,0.42718473665836604,0.4781000682323603,7.0
C201,catboost,full,O5,CAT_E04,0.4238956383676986,0.4802001828678647,4.0
C201,catboost,full,O6,CAT_E07,0.5070522368413298,0.6294833901195597,7.0
C201,catboost,metadata_only,O1,CAT_E09,0.4493250099436032,0.5092128532426224,9.0
C201,catboost,metadata_only,O2,CAT_E02,0.44729817642904984,0.5050532407322396,2.0
C201,catboost,metadata_only,O3,CAT_E01,0.40684999846013686,0.44539380609840795,1.0
C201,catboost,metadata_only,O4,CAT_E01,0.44070400036476043,0.4930094881845526,1.0
C201,catboost,metadata_only,O5,CAT_E04,0.43319259060098875,0.4930094881560835,4.0
C201,catboost,metadata_only,O6,CAT_E04,0.5269701597654786,0.6650414143266108,4.0
C201,catboost,weather_only,O1,CAT_E05,0.43539104216765595,0.4894773103149126,5.0
C201,catboost,weather_only,O2,CAT_E12,0.4272653193903928,0.47225000526350625,12.0
C201,catboost,weather_only,O3,CAT_E01,0.3956995161568335,0.4306564680027979,1.0
C201,catboost,weather_only,O4,CAT_E07,0.4288940599807322,0.4761992601261343,7.0
C201,catboost,weather_only,O5,CAT_E01,0.4252716973987452,0.4783404581042664,1.0
C201,catboost,weather_only,O6,CAT_E07,0.5098158730899042,0.6344341388795592,7.0
C201,extra_trees,full,O1,ET_E03,0.44123905173131067,0.4866335466320697,3.0
C201,extra_trees,full,O2,ET_E02,0.42357753087131117,0.4722955975512186,2.0
C201,extra_trees,full,O3,ET_E07,0.3938130031245324,0.4256023286808765,7.0
C201,extra_trees,full,O4,ET_E12,0.4280868921883074,0.47866260136685806,12.0
C201,extra_trees,full,O5,ET_E09,0.4250673667383449,0.4795878262147762,9.0
C201,extra_trees,full,O6,ET_E03,0.5065323370652178,0.6250613602246333,3.0
C201,extra_trees,metadata_only,O1,ET_E01,0.44932501004953695,0.5092128533759249,1.0
C201,extra_trees,metadata_only,O2,ET_E07,0.4472981765082533,0.505053240961276,7.0
C201,extra_trees,metadata_only,O3,ET_E03,0.40684999844048103,0.4453938058601741,3.0
C201,extra_trees,metadata_only,O4,ET_E03,0.44070400030288837,0.4930094882905317,3.0
C201,extra_trees,metadata_only,O5,ET_E03,0.43319259065803806,0.4930094882905317,3.0
C201,extra_trees,metadata_only,O6,ET_E11,0.5269701597008437,0.6650414138863774,11.0
C201,extra_trees,weather_only,O1,ET_E02,0.44076788445600174,0.4835745446622119,2.0
C201,extra_trees,weather_only,O2,ET_E02,0.42514287217846397,0.47351536940791994,2.0
C201,extra_trees,weather_only,O3,ET_E07,0.3954170649363524,0.4272246176046696,7.0
C201,extra_trees,weather_only,O4,ET_E12,0.4269246111442875,0.4754564899738925,12.0
C201,extra_trees,weather_only,O5,ET_E12,0.4256861189036198,0.4754564899738925,12.0
C201,extra_trees,weather_only,O6,ET_E12,0.5097060214976855,0.6324375783197406,12.0
C201,hist_gradient_boosting,full,O1,HGB_E07,0.4238652872446336,0.456832622162547,7.0
C201,hist_gradient_boosting,full,O2,HGB_E03,0.4249804015901881,0.4668745559470273,3.0
C201,hist_gradient_boosting,full,O3,HGB_E03,0.3978390702323516,0.4307366391440663,3.0
C201,hist_gradient_boosting,full,O4,HGB_E03,0.4339135334434066,0.48555339931263547,3.0
C201,hist_gradient_boosting,full,O5,HGB_E03,0.4344772740448595,0.48555339931263547,3.0
C201,hist_gradient_boosting,full,O6,HGB_E03,0.5109639635680887,0.6149106304432057,3.0
C201,hist_gradient_boosting,metadata_only,O1,HGB_E01,0.44932501006985187,0.5092128535057493,1.0
C201,hist_gradient_boosting,metadata_only,O2,HGB_E02,0.44729817640495334,0.5050532405505699,2.0
C201,hist_gradient_boosting,metadata_only,O3,HGB_E07,0.4068499984959806,0.4453938062218984,7.0
C201,hist_gradient_boosting,metadata_only,O4,HGB_E07,0.4407040003730735,0.4930094880471678,7.0
C201,hist_gradient_boosting,metadata_only,O5,HGB_E05,0.433192590635367,0.4930094880433918,5.0
C201,hist_gradient_boosting,metadata_only,O6,HGB_E05,0.5269701597320854,0.6650414141535939,5.0
C201,hist_gradient_boosting,weather_only,O1,HGB_E05,0.42524238820809424,0.46182121675922017,5.0
C201,hist_gradient_boosting,weather_only,O2,HGB_E03,0.4250206072055474,0.47517436339650226,3.0
C201,hist_gradient_boosting,weather_only,O3,HGB_E03,0.3965103236877801,0.4253917085679906,3.0
C201,hist_gradient_boosting,weather_only,O4,HGB_E03,0.43235171074609635,0.48201991082709805,3.0
C201,hist_gradient_boosting,weather_only,O5,HGB_E03,0.4350967043235639,0.48201991082709805,3.0
C201,hist_gradient_boosting,weather_only,O6,HGB_E03,0.5108079638984934,0.6167772915679888,3.0
C201,lightgbm,full,O1,LGB_E06,0.4251465924318749,0.45601609663243764,6.0
C201,lightgbm,full,O2,LGB_E02,0.4222747995785983,0.4522413561624296,2.0
C201,lightgbm,full,O3,LGB_E02,0.398171810317076,0.4350174010974738,2.0
C201,lightgbm,full,O4,LGB_E04,0.43515136248929115,0.4902702396458087,4.0
C201,lightgbm,full,O5,LGB_E04,0.43527697902538426,0.4902702396458087,4.0
C201,lightgbm,full,O6,LGB_E10,0.5137871774186561,0.619579486266996,10.0
C201,lightgbm,metadata_only,O1,LGB_E09,0.44932500988157825,0.5092128528691071,9.0
C201,lightgbm,metadata_only,O2,LGB_E04,0.4472981760113752,0.5050532401969239,4.0
C201,lightgbm,metadata_only,O3,LGB_E04,0.4068499982939015,0.4453938059239943,4.0
C201,lightgbm,metadata_only,O4,LGB_E04,0.44070400029795426,0.4930094879253658,4.0
C201,lightgbm,metadata_only,O5,LGB_E04,0.4331925904269572,0.4930094879253658,4.0
C201,lightgbm,metadata_only,O6,LGB_E04,0.5269701597590472,0.6650414150407724,4.0
C201,lightgbm,weather_only,O1,LGB_E06,0.42439376511703375,0.45382772960436063,6.0
C201,lightgbm,weather_only,O2,LGB_E08,0.42281159724273615,0.44805450785402146,8.0
C201,lightgbm,weather_only,O3,LGB_E02,0.39757224368322025,0.4320807203236767,2.0
C201,lightgbm,weather_only,O4,LGB_E02,0.4342315301690283,0.49187433499083366,2.0
C201,lightgbm,weather_only,O5,LGB_E10,0.43555127449214476,0.4775804981100664,10.0
C201,lightgbm,weather_only,O6,LGB_E03,0.5125058330303198,0.6182978833025068,3.0
C201,linear_shrinkage,full,O1,LIN_E01,0.4375096394974452,0.4887563863354683,1.0
C201,linear_shrinkage,full,O2,LIN_E01,0.4402561384555592,0.49223629590363943,1.0
C201,linear_shrinkage,full,O3,LIN_E01,0.4032263408332047,0.45033812420675395,1.0
C201,linear_shrinkage,full,O4,LIN_E11,0.4406047782645637,0.4879803035130732,11.0
C201,linear_shrinkage,full,O5,LIN_E11,0.4305878027653723,0.4879803035130732,11.0
C201,linear_shrinkage,full,O6,LIN_E10,0.5208310579841309,0.6528982445451875,10.0
C201,linear_shrinkage,metadata_only,O1,LIN_E01,0.44932501004953956,0.5092128533759293,1.0
C201,linear_shrinkage,metadata_only,O2,LIN_E04,0.44729817650825554,0.5050532409612738,4.0
C201,linear_shrinkage,metadata_only,O3,LIN_E01,0.4068499984404846,0.4453938058601782,1.0
C201,linear_shrinkage,metadata_only,O4,LIN_E01,0.4407040003028908,0.4930094882905326,1.0
C201,linear_shrinkage,metadata_only,O5,LIN_E01,0.4331925906580388,0.4930094882905326,1.0
C201,linear_shrinkage,metadata_only,O6,LIN_E01,0.5269701597008454,0.6650414138863812,1.0
C201,linear_shrinkage,weather_only,O1,LIN_E01,0.44291553299051234,0.4913829798179039,1.0
C201,linear_shrinkage,weather_only,O2,LIN_E07,0.44620140517865686,0.4911559501593032,7.0
C201,linear_shrinkage,weather_only,O3,LIN_E12,0.40684999844048675,0.4453938058601815,12.0
C201,linear_shrinkage,weather_only,O4,LIN_E11,0.4406047801510646,0.4879803035130732,11.0
C201,linear_shrinkage,weather_only,O5,LIN_E05,0.4305740011327323,0.4880278794760541,5.0
