base_id,candidate_id,arm_id,model_id,signal_strength_mde,measurement_error_sd,spatial_mismatch_fraction,seed,n_test,rmse_model,rmse_metadata,rmse_zero,module_a_point_pass,module_b_point_pass,event_prevalence,event_n,event_spearman,event_topk_lift,module_e_point_pass,policy_permission,ground_truth_valid,correct_permission,correct_stop,ground_truth_used_as_model_input
8b4c31ed7036ecf7f13d,runner_up_1,C300,catboost,0.25,0.5,0.5,71013,66,0.43039682143970287,0.4118522477061649,0.4249378911181843,False,False,base,11,-0.5181818181818182,0.5454545454545454,False,False,True,False,False,False
8b4c31ed7036ecf7f13d,runner_up_1,C300,catboost,0.25,0.5,0.5,71013,66,0.43039682143970287,0.4118522477061649,0.4249378911181843,False,False,half,6,-0.6,0.0,False,False,True,False,False,False
8b4c31ed7036ecf7f13d,runner_up_1,C300,catboost,0.25,0.5,0.5,71013,66,0.43039682143970287,0.4118522477061649,0.4249378911181843,False,False,quarter,3,1.0,0.0,False,False,True,False,False,False
6d3b6a0105622a25598c,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71013,66,0.41690516976034014,0.41736847655534887,0.4249378911181843,True,True,base,11,-0.4090909090909091,0.5454545454545454,False,False,True,False,False,False
6d3b6a0105622a25598c,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71013,66,0.41690516976034014,0.41736847655534887,0.4249378911181843,True,True,half,6,-0.08571428571428573,0.0,False,False,True,False,False,False
6d3b6a0105622a25598c,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71013,66,0.41690516976034014,0.41736847655534887,0.4249378911181843,True,True,quarter,3,-0.5,0.0,False,False,True,False,False,False
8da3499612565f411416,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71013,66,0.44571117894208667,0.41341758260094186,0.4249378911181843,False,False,base,11,-0.41457966329616674,0.5454545454545454,False,False,True,False,False,False
8da3499612565f411416,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71013,66,0.44571117894208667,0.41341758260094186,0.4249378911181843,False,False,half,6,0.2898855178262242,0.0,False,False,True,False,False,False
8da3499612565f411416,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71013,66,0.44571117894208667,0.41341758260094186,0.4249378911181843,False,False,quarter,3,-1.0,0.0,False,False,True,False,False,False
f7fcc944df3a796764fd,winner,C310,catboost,0.25,0.5,0.5,71014,66,0.48971174621090363,0.48909146318867286,0.4502472703514729,False,False,base,11,-0.20909090909090913,1.0909090909090908,False,False,True,False,False,False
f7fcc944df3a796764fd,winner,C310,catboost,0.25,0.5,0.5,71014,66,0.48971174621090363,0.48909146318867286,0.4502472703514729,False,False,half,6,0.7714285714285715,0.0,False,False,True,False,False,False
f7fcc944df3a796764fd,winner,C310,catboost,0.25,0.5,0.5,71014,66,0.48971174621090363,0.48909146318867286,0.4502472703514729,False,False,quarter,3,0.5,0.0,False,False,True,False,False,False
6bebea107154ff2cdc5c,runner_up_1,C300,catboost,0.25,0.5,0.5,71014,66,0.46893296690082076,0.4752418312341382,0.4502472703514729,False,True,base,11,-0.09090909090909091,0.5454545454545454,False,False,True,False,False,False
6bebea107154ff2cdc5c,runner_up_1,C300,catboost,0.25,0.5,0.5,71014,66,0.46893296690082076,0.4752418312341382,0.4502472703514729,False,True,half,6,0.942857142857143,0.0,False,False,True,False,False,False
6bebea107154ff2cdc5c,runner_up_1,C300,catboost,0.25,0.5,0.5,71014,66,0.46893296690082076,0.4752418312341382,0.4502472703514729,False,True,quarter,3,0.5,0.0,False,False,True,False,False,False
985c07eee1b82d24bd3b,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71014,66,0.47320540048136644,0.4621778451652024,0.4502472703514729,False,False,base,11,0.3181818181818182,0.5454545454545454,False,False,True,False,False,False
985c07eee1b82d24bd3b,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71014,66,0.47320540048136644,0.4621778451652024,0.4502472703514729,False,False,half,6,0.8285714285714287,0.0,False,False,True,False,False,False
985c07eee1b82d24bd3b,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71014,66,0.47320540048136644,0.4621778451652024,0.4502472703514729,False,False,quarter,3,1.0,0.0,False,False,True,False,False,False
3d5654d3897238a2e8f2,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71014,66,0.4781648140074536,0.478070803763091,0.4502472703514729,False,False,base,11,-0.6363636363636364,0.5454545454545454,False,False,True,False,False,False
3d5654d3897238a2e8f2,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71014,66,0.4781648140074536,0.478070803763091,0.4502472703514729,False,False,half,6,0.2,0.0,False,False,True,False,False,False
3d5654d3897238a2e8f2,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71014,66,0.4781648140074536,0.478070803763091,0.4502472703514729,False,False,quarter,3,-1.0,0.0,False,False,True,False,False,False
17314c8d8b71558bbcf8,winner,C310,catboost,0.25,0.5,0.5,71015,66,0.46899067817130385,0.46459121678742094,0.4383469928074587,False,False,base,11,0.16363636363636366,1.0909090909090908,False,False,True,False,False,False
17314c8d8b71558bbcf8,winner,C310,catboost,0.25,0.5,0.5,71015,66,0.46899067817130385,0.46459121678742094,0.4383469928074587,False,False,half,6,-0.08571428571428573,3.6666666666666665,False,False,True,False,False,False
17314c8d8b71558bbcf8,winner,C310,catboost,0.25,0.5,0.5,71015,66,0.46899067817130385,0.46459121678742094,0.4383469928074587,False,False,quarter,3,-0.5,0.0,False,False,True,False,False,False
098492c10ba52994c4bc,runner_up_1,C300,catboost,0.25,0.5,0.5,71015,66,0.452032588321983,0.43952153697754187,0.4383469928074587,False,False,base,11,-0.5181818181818182,0.5454545454545454,False,False,True,False,False,False
098492c10ba52994c4bc,runner_up_1,C300,catboost,0.25,0.5,0.5,71015,66,0.452032588321983,0.43952153697754187,0.4383469928074587,False,False,half,6,0.48571428571428577,0.0,False,False,True,False,False,False
098492c10ba52994c4bc,runner_up_1,C300,catboost,0.25,0.5,0.5,71015,66,0.452032588321983,0.43952153697754187,0.4383469928074587,False,False,quarter,3,-1.0,0.0,False,False,True,False,False,False
991da844c16ff19ae775,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71015,66,0.46095315062301856,0.45515827179483764,0.4383469928074587,False,False,base,11,-0.6454545454545455,1.0909090909090908,False,False,True,False,False,False
991da844c16ff19ae775,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71015,66,0.46095315062301856,0.45515827179483764,0.4383469928074587,False,False,half,6,-0.028571428571428574,0.0,False,False,True,False,False,False
991da844c16ff19ae775,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71015,66,0.46095315062301856,0.45515827179483764,0.4383469928074587,False,False,quarter,3,-1.0,0.0,False,False,True,False,False,False
538a95be24c9f7b3e561,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71015,66,0.4445681232604198,0.4403993015622955,0.4383469928074587,False,False,base,11,-0.041096318847950085,1.6363636363636365,False,False,True,False,False,False
538a95be24c9f7b3e561,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71015,66,0.4445681232604198,0.4403993015622955,0.4383469928074587,False,False,half,6,-0.23190841426097938,1.8333333333333333,False,False,True,False,False,False
538a95be24c9f7b3e561,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71015,66,0.4445681232604198,0.4403993015622955,0.4383469928074587,False,False,quarter,3,0.8660254037844387,0.0,False,False,True,False,False,False
5ad4fa39ce345d705979,winner,C310,catboost,0.25,0.5,0.5,71016,66,0.5151323911085711,0.515548888903957,0.4668006687471581,False,True,base,11,0.5909090909090909,0.0,False,False,True,False,False,False
5ad4fa39ce345d705979,winner,C310,catboost,0.25,0.5,0.5,71016,66,0.5151323911085711,0.515548888903957,0.4668006687471581,False,True,half,6,0.7142857142857143,0.0,False,False,True,False,False,False
5ad4fa39ce345d705979,winner,C310,catboost,0.25,0.5,0.5,71016,66,0.5151323911085711,0.515548888903957,0.4668006687471581,False,True,quarter,3,0.5,0.0,False,False,True,False,False,False
ec03faaa7f5c4fc24bff,runner_up_1,C300,catboost,0.25,0.5,0.5,71016,66,0.4757694156812756,0.4868270031399843,0.4668006687471581,False,True,base,11,0.6181818181818182,1.0909090909090908,False,False,True,False,False,False
ec03faaa7f5c4fc24bff,runner_up_1,C300,catboost,0.25,0.5,0.5,71016,66,0.4757694156812756,0.4868270031399843,0.4668006687471581,False,True,half,6,0.3714285714285715,1.8333333333333333,True,False,True,False,False,False
ec03faaa7f5c4fc24bff,runner_up_1,C300,catboost,0.25,0.5,0.5,71016,66,0.4757694156812756,0.4868270031399843,0.4668006687471581,False,True,quarter,3,0.5,0.0,False,False,True,False,False,False
73f68340cd4f2b30cdcb,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71016,66,0.47470129211118006,0.4746931966911805,0.4668006687471581,False,False,base,11,-0.045454545454545456,1.0909090909090908,False,False,True,False,False,False
73f68340cd4f2b30cdcb,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71016,66,0.47470129211118006,0.4746931966911805,0.4668006687471581,False,False,half,6,0.6,1.8333333333333333,False,False,True,False,False,False
73f68340cd4f2b30cdcb,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71016,66,0.47470129211118006,0.4746931966911805,0.4668006687471581,False,False,quarter,3,1.0,0.0,False,False,True,False,False,False
6ca7e0bcaa7cd75cc545,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71016,66,0.4919367992742482,0.48954796550826013,0.4668006687471581,False,False,base,11,0.46363636363636374,1.0909090909090908,False,False,True,False,False,False
6ca7e0bcaa7cd75cc545,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71016,66,0.4919367992742482,0.48954796550826013,0.4668006687471581,False,False,half,6,-0.6,3.6666666666666665,False,False,True,False,False,False
6ca7e0bcaa7cd75cc545,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71016,66,0.4919367992742482,0.48954796550826013,0.4668006687471581,False,False,quarter,3,0.5,0.0,False,False,True,False,False,False
25ffb7cfb283fb35fb1b,winner,C310,catboost,0.25,0.5,0.5,71017,66,0.4628954330732373,0.4621035512774388,0.4630133145181984,True,False,base,11,0.09090909090909091,1.6363636363636365,True,False,True,False,False,False
25ffb7cfb283fb35fb1b,winner,C310,catboost,0.25,0.5,0.5,71017,66,0.4628954330732373,0.4621035512774388,0.4630133145181984,True,False,half,6,0.2,1.8333333333333333,False,False,True,False,False,False
25ffb7cfb283fb35fb1b,winner,C310,catboost,0.25,0.5,0.5,71017,66,0.4628954330732373,0.4621035512774388,0.4630133145181984,True,False,quarter,3,0.5,7.333333333333333,False,False,True,False,False,False
7ff3ebaf44a1c1de52a4,runner_up_1,C300,catboost,0.25,0.5,0.5,71017,66,0.46842116629168523,0.46301552422983144,0.4630133145181984,False,False,base,11,0.018181818181818184,1.0909090909090908,True,False,True,False,False,False
7ff3ebaf44a1c1de52a4,runner_up_1,C300,catboost,0.25,0.5,0.5,71017,66,0.46842116629168523,0.46301552422983144,0.4630133145181984,False,False,half,6,-0.028571428571428574,1.8333333333333333,False,False,True,False,False,False
7ff3ebaf44a1c1de52a4,runner_up_1,C300,catboost,0.25,0.5,0.5,71017,66,0.46842116629168523,0.46301552422983144,0.4630133145181984,False,False,quarter,3,0.5,0.0,False,False,True,False,False,False
76013e4d4e9715bd2948,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71017,66,0.46427580806933344,0.4560070319597484,0.4630133145181984,False,False,base,11,-0.11818181818181818,1.0909090909090908,False,False,True,False,False,False
76013e4d4e9715bd2948,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71017,66,0.46427580806933344,0.4560070319597484,0.4630133145181984,False,False,half,6,-0.5428571428571429,1.8333333333333333,False,False,True,False,False,False
76013e4d4e9715bd2948,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71017,66,0.46427580806933344,0.4560070319597484,0.4630133145181984,False,False,quarter,3,0.5,0.0,False,False,True,False,False,False
4fefebb50697c87d8653,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71017,66,0.477210892265598,0.4637465580676337,0.4630133145181984,False,False,base,11,0.13636363636363638,0.5454545454545454,False,False,True,False,False,False
4fefebb50697c87d8653,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71017,66,0.477210892265598,0.4637465580676337,0.4630133145181984,False,False,half,6,0.028571428571428574,0.0,False,False,True,False,False,False
4fefebb50697c87d8653,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71017,66,0.477210892265598,0.4637465580676337,0.4630133145181984,False,False,quarter,3,0.5,0.0,False,False,True,False,False,False
4f2477bafd8cd7cf5029,winner,C310,catboost,0.25,0.5,0.5,71018,66,0.430335719887631,0.4238669780596421,0.44577649877910186,True,False,base,11,0.30000000000000004,2.1818181818181817,True,False,True,False,False,False
4f2477bafd8cd7cf5029,winner,C310,catboost,0.25,0.5,0.5,71018,66,0.430335719887631,0.4238669780596421,0.44577649877910186,True,False,half,6,0.2571428571428572,1.8333333333333333,True,False,True,False,False,False
4f2477bafd8cd7cf5029,winner,C310,catboost,0.25,0.5,0.5,71018,66,0.430335719887631,0.4238669780596421,0.44577649877910186,True,False,quarter,3,0.5,0.0,False,False,True,False,False,False
0d09e66badd3f518fd99,runner_up_1,C300,catboost,0.25,0.5,0.5,71018,66,0.43806072667761425,0.4183391998634642,0.44577649877910186,True,False,base,11,-0.15454545454545454,2.1818181818181817,False,False,True,False,False,False
0d09e66badd3f518fd99,runner_up_1,C300,catboost,0.25,0.5,0.5,71018,66,0.43806072667761425,0.4183391998634642,0.44577649877910186,True,False,half,6,-0.2571428571428572,3.6666666666666665,False,False,True,False,False,False
0d09e66badd3f518fd99,runner_up_1,C300,catboost,0.25,0.5,0.5,71018,66,0.43806072667761425,0.4183391998634642,0.44577649877910186,True,False,quarter,3,0.5,0.0,False,False,True,False,False,False
478d2397b3fae886f66b,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71018,66,0.43555884403043055,0.41846498737233806,0.44577649877910186,True,False,base,11,-0.009090909090909092,2.1818181818181817,False,False,True,False,False,False
478d2397b3fae886f66b,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71018,66,0.43555884403043055,0.41846498737233806,0.44577649877910186,True,False,half,6,0.2571428571428572,1.8333333333333333,False,False,True,False,False,False
478d2397b3fae886f66b,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71018,66,0.43555884403043055,0.41846498737233806,0.44577649877910186,True,False,quarter,3,0.5,7.333333333333333,True,False,True,False,False,False
18df387c4e0cb5c14a51,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71018,66,0.42919993614617485,0.4186610938767312,0.44577649877910186,True,False,base,11,-0.06881023532039754,1.6363636363636365,False,False,True,False,False,False
18df387c4e0cb5c14a51,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71018,66,0.42919993614617485,0.4186610938767312,0.44577649877910186,True,False,half,6,0.3142857142857143,0.0,False,False,True,False,False,False
18df387c4e0cb5c14a51,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71018,66,0.42919993614617485,0.4186610938767312,0.44577649877910186,True,False,quarter,3,0.5,0.0,False,False,True,False,False,False
d8b5d63a26bdb52434c8,winner,C310,catboost,0.25,0.5,0.5,71019,66,0.5107758676109423,0.5109244339634743,0.5150471854163123,True,True,base,11,0.018181818181818184,2.1818181818181817,True,True,True,True,False,False
d8b5d63a26bdb52434c8,winner,C310,catboost,0.25,0.5,0.5,71019,66,0.5107758676109423,0.5109244339634743,0.5150471854163123,True,True,half,6,-0.14285714285714288,1.8333333333333333,False,False,True,False,False,False
d8b5d63a26bdb52434c8,winner,C310,catboost,0.25,0.5,0.5,71019,66,0.5107758676109423,0.5109244339634743,0.5150471854163123,True,True,quarter,3,-0.5,0.0,False,False,True,False,False,False
8c5eced3c135f4841556,runner_up_1,C300,catboost,0.25,0.5,0.5,71019,66,0.5071326545727174,0.5074996797187963,0.5150471854163123,True,True,base,11,0.02727272727272728,0.5454545454545454,False,False,True,False,False,False
8c5eced3c135f4841556,runner_up_1,C300,catboost,0.25,0.5,0.5,71019,66,0.5071326545727174,0.5074996797187963,0.5150471854163123,True,True,half,6,0.08571428571428573,0.0,False,False,True,False,False,False
8c5eced3c135f4841556,runner_up_1,C300,catboost,0.25,0.5,0.5,71019,66,0.5071326545727174,0.5074996797187963,0.5150471854163123,True,True,quarter,3,1.0,0.0,False,False,True,False,False,False
4583615dfdc6593f6809,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71019,66,0.5149141946023287,0.5095808687755619,0.5150471854163123,True,False,base,11,0.15454545454545454,1.0909090909090908,True,False,True,False,False,False
4583615dfdc6593f6809,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71019,66,0.5149141946023287,0.5095808687755619,0.5150471854163123,True,False,half,6,-0.3714285714285715,1.8333333333333333,False,False,True,False,False,False
4583615dfdc6593f6809,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71019,66,0.5149141946023287,0.5095808687755619,0.5150471854163123,True,False,quarter,3,0.5,0.0,False,False,True,False,False,False
a8b439e20ff4743f4020,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71019,66,0.534397640224458,0.5081475496854166,0.5150471854163123,False,False,base,11,-0.26423758759535904,1.0909090909090908,False,False,True,False,False,False
a8b439e20ff4743f4020,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71019,66,0.534397640224458,0.5081475496854166,0.5150471854163123,False,False,half,6,-0.2571428571428572,1.8333333333333333,False,False,True,False,False,False
a8b439e20ff4743f4020,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71019,66,0.534397640224458,0.5081475496854166,0.5150471854163123,False,False,quarter,3,-0.5,0.0,False,False,True,False,False,False
37e4974e667696c8622c,winner,C310,catboost,0.25,0.5,0.5,71020,66,0.518566195496818,0.5052519357639492,0.4893057750357347,False,False,base,11,0.10909090909090911,0.0,False,False,True,False,False,False
37e4974e667696c8622c,winner,C310,catboost,0.25,0.5,0.5,71020,66,0.518566195496818,0.5052519357639492,0.4893057750357347,False,False,half,6,0.08571428571428573,0.0,False,False,True,False,False,False
37e4974e667696c8622c,winner,C310,catboost,0.25,0.5,0.5,71020,66,0.518566195496818,0.5052519357639492,0.4893057750357347,False,False,quarter,3,-0.5,0.0,False,False,True,False,False,False
f8ce6c689293315972da,runner_up_1,C300,catboost,0.25,0.5,0.5,71020,66,0.5145651972504797,0.47759069221361183,0.4893057750357347,False,False,base,11,0.3090909090909091,1.6363636363636365,True,False,True,False,False,False
f8ce6c689293315972da,runner_up_1,C300,catboost,0.25,0.5,0.5,71020,66,0.5145651972504797,0.47759069221361183,0.4893057750357347,False,False,half,6,-0.3714285714285715,0.0,False,False,True,False,False,False
f8ce6c689293315972da,runner_up_1,C300,catboost,0.25,0.5,0.5,71020,66,0.5145651972504797,0.47759069221361183,0.4893057750357347,False,False,quarter,3,-1.0,0.0,False,False,True,False,False,False
501a43bca950e99fa391,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71020,66,0.4765804732950918,0.4904393025888776,0.4893057750357347,True,True,base,11,0.44545454545454555,1.6363636363636365,True,True,True,True,False,False
501a43bca950e99fa391,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71020,66,0.4765804732950918,0.4904393025888776,0.4893057750357347,True,True,half,6,0.14285714285714288,5.5,True,True,True,True,False,False
501a43bca950e99fa391,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71020,66,0.4765804732950918,0.4904393025888776,0.4893057750357347,True,True,quarter,3,-0.5,7.333333333333333,False,False,True,False,False,False
567e586600c747960e64,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71020,66,0.4911527074707966,0.47755579598785614,0.4893057750357347,False,False,base,11,-0.29090909090909095,2.727272727272727,False,False,True,False,False,False
567e586600c747960e64,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71020,66,0.4911527074707966,0.47755579598785614,0.4893057750357347,False,False,half,6,-0.48571428571428577,3.6666666666666665,False,False,True,False,False,False
567e586600c747960e64,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71020,66,0.4911527074707966,0.47755579598785614,0.4893057750357347,False,False,quarter,3,-0.5,0.0,False,False,True,False,False,False
5ec872ece97d602b34d7,winner,C310,catboost,0.25,0.5,0.5,71021,66,0.4579370874095299,0.43996795444892145,0.452460832927695,False,False,base,11,0.26363636363636367,0.5454545454545454,False,False,True,False,False,False
5ec872ece97d602b34d7,winner,C310,catboost,0.25,0.5,0.5,71021,66,0.4579370874095299,0.43996795444892145,0.452460832927695,False,False,half,6,-0.08571428571428573,0.0,False,False,True,False,False,False
5ec872ece97d602b34d7,winner,C310,catboost,0.25,0.5,0.5,71021,66,0.4579370874095299,0.43996795444892145,0.452460832927695,False,False,quarter,3,-0.5,0.0,False,False,True,False,False,False
90e62921200808df2668,runner_up_1,C300,catboost,0.25,0.5,0.5,71021,66,0.4671806897685061,0.44944737793681705,0.452460832927695,False,False,base,11,-0.03636363636363637,0.5454545454545454,False,False,True,False,False,False
90e62921200808df2668,runner_up_1,C300,catboost,0.25,0.5,0.5,71021,66,0.4671806897685061,0.44944737793681705,0.452460832927695,False,False,half,6,0.2,0.0,False,False,True,False,False,False
90e62921200808df2668,runner_up_1,C300,catboost,0.25,0.5,0.5,71021,66,0.4671806897685061,0.44944737793681705,0.452460832927695,False,False,quarter,3,-1.0,0.0,False,False,True,False,False,False
10a0db9445ed59656287,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71021,66,0.44908466640055306,0.44959923235619154,0.452460832927695,True,True,base,11,0.38181818181818183,1.0909090909090908,True,True,True,True,False,False
10a0db9445ed59656287,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71021,66,0.44908466640055306,0.44959923235619154,0.452460832927695,True,True,half,6,-0.6,1.8333333333333333,False,False,True,False,False,False
10a0db9445ed59656287,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71021,66,0.44908466640055306,0.44959923235619154,0.452460832927695,True,True,quarter,3,-1.0,0.0,False,False,True,False,False,False
14a0a8062f2015231860,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71021,66,0.4611884526567825,0.44782443251788523,0.452460832927695,False,False,base,11,0.12300715284611541,1.6363636363636365,True,False,True,False,False,False
14a0a8062f2015231860,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71021,66,0.4611884526567825,0.44782443251788523,0.452460832927695,False,False,half,6,0.2898855178262242,3.6666666666666665,True,False,True,False,False,False
14a0a8062f2015231860,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71021,66,0.4611884526567825,0.44782443251788523,0.452460832927695,False,False,quarter,3,-0.5,7.333333333333333,False,False,True,False,False,False
353340da140811dc0631,winner,C310,catboost,0.25,0.5,0.5,71022,66,0.42851623352922424,0.4240513161629253,0.38207286486285175,False,False,base,11,0.009090909090909092,1.0909090909090908,False,False,True,False,False,False
353340da140811dc0631,winner,C310,catboost,0.25,0.5,0.5,71022,66,0.42851623352922424,0.4240513161629253,0.38207286486285175,False,False,half,6,0.14285714285714288,1.8333333333333333,False,False,True,False,False,False
353340da140811dc0631,winner,C310,catboost,0.25,0.5,0.5,71022,66,0.42851623352922424,0.4240513161629253,0.38207286486285175,False,False,quarter,3,-0.5,0.0,False,False,True,False,False,False
fef3d66681d1f9dbabb2,runner_up_1,C300,catboost,0.25,0.5,0.5,71022,66,0.39048960845059294,0.38403881623008645,0.38207286486285175,False,False,base,11,-0.13636363636363638,1.0909090909090908,False,False,True,False,False,False
fef3d66681d1f9dbabb2,runner_up_1,C300,catboost,0.25,0.5,0.5,71022,66,0.39048960845059294,0.38403881623008645,0.38207286486285175,False,False,half,6,-0.08571428571428573,0.0,False,False,True,False,False,False
fef3d66681d1f9dbabb2,runner_up_1,C300,catboost,0.25,0.5,0.5,71022,66,0.39048960845059294,0.38403881623008645,0.38207286486285175,False,False,quarter,3,0.5,0.0,False,False,True,False,False,False
4f58b40baaf805e63bef,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71022,66,0.3752763947352023,0.3795962160012128,0.38207286486285175,True,True,base,11,-0.11818181818181818,2.727272727272727,False,False,True,False,False,False
4f58b40baaf805e63bef,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71022,66,0.3752763947352023,0.3795962160012128,0.38207286486285175,True,True,half,6,-0.3142857142857143,3.6666666666666665,False,False,True,False,False,False
4f58b40baaf805e63bef,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71022,66,0.3752763947352023,0.3795962160012128,0.38207286486285175,True,True,quarter,3,-0.5,0.0,False,False,True,False,False,False
3ac136e8af3b79b59e1c,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71022,66,0.3998348610095892,0.3858109799030806,0.38207286486285175,False,False,base,11,0.4566257649772231,1.6363636363636365,True,False,True,False,False,False
3ac136e8af3b79b59e1c,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71022,66,0.3998348610095892,0.3858109799030806,0.38207286486285175,False,False,half,6,0.2571428571428572,0.0,False,False,True,False,False,False
3ac136e8af3b79b59e1c,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71022,66,0.3998348610095892,0.3858109799030806,0.38207286486285175,False,False,quarter,3,0.5,0.0,False,False,True,False,False,False
8db574f407b10a4919ab,winner,C310,catboost,0.25,0.5,0.5,71023,66,0.47627250901072743,0.46077166018606697,0.4725377094098452,False,False,base,11,0.10909090909090911,0.5454545454545454,False,False,True,False,False,False
8db574f407b10a4919ab,winner,C310,catboost,0.25,0.5,0.5,71023,66,0.47627250901072743,0.46077166018606697,0.4725377094098452,False,False,half,6,-0.08571428571428573,1.8333333333333333,False,False,True,False,False,False
8db574f407b10a4919ab,winner,C310,catboost,0.25,0.5,0.5,71023,66,0.47627250901072743,0.46077166018606697,0.4725377094098452,False,False,quarter,3,-1.0,0.0,False,False,True,False,False,False
ba185dc0257f62f60cb6,runner_up_1,C300,catboost,0.25,0.5,0.5,71023,66,0.48201109941006787,0.44515102882274915,0.4725377094098452,False,False,base,11,-0.10909090909090911,1.0909090909090908,False,False,True,False,False,False
ba185dc0257f62f60cb6,runner_up_1,C300,catboost,0.25,0.5,0.5,71023,66,0.48201109941006787,0.44515102882274915,0.4725377094098452,False,False,half,6,-0.5428571428571429,0.0,False,False,True,False,False,False
ba185dc0257f62f60cb6,runner_up_1,C300,catboost,0.25,0.5,0.5,71023,66,0.48201109941006787,0.44515102882274915,0.4725377094098452,False,False,quarter,3,-1.0,0.0,False,False,True,False,False,False
5c8f1e0237a6296d0b6c,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71023,66,0.47777324715181135,0.4551206302334174,0.4725377094098452,False,False,base,11,0.24545454545454545,0.5454545454545454,False,False,True,False,False,False
5c8f1e0237a6296d0b6c,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71023,66,0.47777324715181135,0.4551206302334174,0.4725377094098452,False,False,half,6,-0.7142857142857143,1.8333333333333333,False,False,True,False,False,False
5c8f1e0237a6296d0b6c,runner_up_2,C301,extra_trees,0.25,0.5,0.5,71023,66,0.47777324715181135,0.4551206302334174,0.4725377094098452,False,False,quarter,3,-1.0,0.0,False,False,True,False,False,False
82fd6139e11c44a79f50,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71023,66,0.4851827060362286,0.4458245814116967,0.4725377094098452,False,False,base,11,0.009090909090909092,1.0909090909090908,True,False,True,False,False,False
82fd6139e11c44a79f50,kse_primary,KSE_PRIMARY,catboost,0.25,0.5,0.5,71023,66,0.4851827060362286,0.4458245814116967,0.4725377094098452,False,False,half,6,-0.2,0.0,False,False,True,False,False,False
